index,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,Date,Incident_Rate,Case_Fatality_Ratio,Countyname,pop2010,pop2019,month,new_cases,new_cases_rolling,new_deaths,new_deaths_rolling,perc_infected,infect,schooling,change,herd_days,max_herd_days,new_cases_MNDH,ratio,new_cases_21days,new_cases_7days,new_cases_MNDH_previous,ratio_previous,trend,text
1820.0,27083.0,Lyon,Minnesota,US,2020-11-20 05:26:28,44.41327865,-95.83806103,1702.0,10.0,0.0,1692.0,"Lyon, Minnesota, US",,,2020-11-19,6681.32213237026,0.5875440658049353,Lyon,25858.0,25474.0,November 2020,25.0,43.0,1.0,0.5714285714285714,6.68132213237026,Between 5% and 10%,Armageddon?,0.16879956033602891,434.353488372093,881.1659574468083,559.0,219.43942843683757,0.0,301.0,-301.0,-118.15969223522022,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    219.44<br>Trending:             Upward<br>Percent Infected:      6.68<br>New Cases / Total Cases: 25 / 1702<br>New Deaths/ Total Deaths:         1 / 10
1821.0,27083.0,Lyon,Minnesota,US,2020-11-21 05:25:51,44.41327865,-95.83806103,1747.0,10.0,0.0,1737.0,"Lyon, Minnesota, US",,,2020-11-20,6857.9728350475,0.5724098454493417,Lyon,25858.0,25474.0,November 2020,45.0,45.285714285714285,0.0,0.42857142857142855,6.8579728350475,Between 5% and 10%,Armageddon?,0.17777229444026968,411.43659305993674,881.1659574468083,571.0,224.15011384156395,0.0,317.0,-317.0,-124.44060610818875,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    224.15<br>Trending:             Upward<br>Percent Infected:      6.86<br>New Cases / Total Cases: 45 / 1747<br>New Deaths/ Total Deaths:         0 / 10
1822.0,27083.0,Lyon,Minnesota,US,2020-11-22 05:25:45,44.41327865,-95.83806103,1783.0,10.0,0.0,1773.0,"Lyon, Minnesota, US",,,2020-11-21,6999.293397189291,0.5608524957936063,Lyon,25858.0,25474.0,November 2020,36.0,40.0,0.0,0.42857142857142855,6.999293397189291,Between 5% and 10%,Armageddon?,0.15702284682421297,464.90499999999986,881.1659574468083,569.0,223.36499960744288,0.0,280.0,-280.0,-109.91599277694904,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    223.36<br>Trending:             Upward<br>Percent Infected:      7.0<br>New Cases / Total Cases: 36 / 1783<br>New Deaths/ Total Deaths:         0 / 10
1823.0,27083.0,Lyon,Minnesota,US,2020-11-23 05:25:26,44.41327865,-95.83806103,1898.0,10.0,0.0,1888.0,"Lyon, Minnesota, US",,,2020-11-22,7450.734081808902,0.5268703898840885,Lyon,25858.0,25474.0,November 2020,115.0,50.0,0.0,0.2857142857142857,7.450734081808903,Between 5% and 10%,Armageddon?,0.19627855853026624,369.62399999999985,881.1659574468083,653.0,256.3397974405276,0.0,350.0,-350.0,-137.3949909711863,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    256.34<br>Trending:             Upward<br>Percent Infected:      7.45<br>New Cases / Total Cases: 115 / 1898<br>New Deaths/ Total Deaths:         0 / 10
1824.0,27083.0,Lyon,Minnesota,US,2020-11-24 05:27:31,44.41327865,-95.83806103,1937.0,11.0,0.0,1926.0,"Lyon, Minnesota, US",,,2020-11-23,7603.831357462511,0.5678884873515746,Lyon,25858.0,25474.0,November 2020,39.0,48.42857142857143,1.0,0.2857142857142857,7.603831357462511,Between 5% and 10%,Armageddon?,0.1901098038336006,380.81238938053104,881.1659574468083,657.0,257.91002590876974,837.0,339.0,498.0,195.4934442961451,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    257.91<br>Trending:             Upward<br>Percent Infected:      7.6<br>New Cases / Total Cases: 39 / 1937<br>New Deaths/ Total Deaths:         1 / 11
1825.0,27083.0,Lyon,Minnesota,US,2020-11-25 05:27:20,44.41327865,-95.83806103,2000.0,11.0,0.0,1989.0,"Lyon, Minnesota, US",,,2020-11-24,7851.142341210646,0.55,Lyon,25858.0,25474.0,November 2020,63.0,50.857142857142854,0.0,0.2857142857142857,7.851142341210646,Between 5% and 10%,Armageddon?,0.19964333381935642,361.38876404494385,881.1659574468083,678.0,266.1537253670409,900.0,356.0,544.0,213.55107168092957,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    266.15<br>Trending:             Upward<br>Percent Infected:      7.85<br>New Cases / Total Cases: 63 / 2000<br>New Deaths/ Total Deaths:         0 / 11
1826.0,27083.0,Lyon,Minnesota,US,2020-11-26 05:27:44,44.41327865,-95.83806103,2019.0,11.0,0.0,2008.0,"Lyon, Minnesota, US",,,2020-11-25,7925.728193452147,0.5448241703813769,Lyon,25858.0,25474.0,November 2020,19.0,48.857142857142854,0.0,0.2857142857142857,7.925728193452147,Between 5% and 10%,Armageddon?,0.19179219147814575,375.7935672514621,881.1659574468083,669.0,262.6207113134961,908.0,342.0,566.0,222.18732825626128,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    262.62<br>Trending:             Upward<br>Percent Infected:      7.93<br>New Cases / Total Cases: 19 / 2019<br>New Deaths/ Total Deaths:         0 / 11
1827.0,27083.0,Lyon,Minnesota,US,2020-11-27 05:26:53,44.41327865,-95.83806103,2019.0,11.0,0.0,2008.0,"Lyon, Minnesota, US",,,2020-11-26,7925.728193452147,0.5448241703813769,Lyon,25858.0,25474.0,November 2020,0.0,45.285714285714285,0.0,0.14285714285714285,7.925728193452147,Between 5% and 10%,Armageddon?,0.17777229444026954,405.4302839116721,881.1659574468083,618.0,242.60029834340898,876.0,317.0,559.0,219.43942843683757,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    242.6<br>Trending:             Upward<br>Percent Infected:      7.93<br>New Cases / Total Cases: 0 / 2019<br>New Deaths/ Total Deaths:         0 / 11
1828.0,27083.0,Lyon,Minnesota,US,2020-11-28 05:25:50,44.41327865,-95.83806103,2067.0,11.0,0.0,2056.0,"Lyon, Minnesota, US",,,2020-11-27,8114.155609641202,0.5321722302854378,Lyon,25858.0,25474.0,November 2020,48.0,45.714285714285715,0.0,0.14285714285714285,8.114155609641204,Between 5% and 10%,Armageddon?,0.17945468208481483,400.57937499999986,881.1659574468083,637.0,250.0588835675591,891.0,320.0,571.0,224.15011384156395,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    250.06<br>Trending:             Upward<br>Percent Infected:      8.11<br>New Cases / Total Cases: 48 / 2067<br>New Deaths/ Total Deaths:         0 / 11
1829.0,27083.0,Lyon,Minnesota,US,2020-11-29 05:25:55,44.41327865,-95.83806103,2134.0,11.0,0.0,2123.0,"Lyon, Minnesota, US",,,2020-11-28,8377.16887807176,0.5154639175257731,Lyon,25858.0,25474.0,November 2020,67.0,50.142857142857146,0.0,0.14285714285714285,8.377168878071759,Between 5% and 10%,Armageddon?,0.19683935441178108,363.86438746438773,881.1659574468083,631.0,247.7035408651959,920.0,351.0,569.0,223.36499960744288,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    247.7<br>Trending:             Upward<br>Percent Infected:      8.38<br>New Cases / Total Cases: 67 / 2134<br>New Deaths/ Total Deaths:         0 / 11
1830.0,27083.0,Lyon,Minnesota,US,2020-11-30 05:26:13,44.41327865,-95.83806103,2187.0,11.0,0.0,2176.0,"Lyon, Minnesota, US",,,2020-11-29,8585.224150113841,0.5029721079103795,Lyon,25858.0,25474.0,November 2020,53.0,41.285714285714285,0.0,0.14285714285714285,8.585224150113842,Between 5% and 10%,Armageddon?,0.1620700097578483,440.6415224913496,881.1659574468083,639.0,250.84399780168013,942.0,289.0,653.0,256.3397974405276,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    250.84<br>Trending:             Downward<br>Percent Infected:      8.59<br>New Cases / Total Cases: 53 / 2187<br>New Deaths/ Total Deaths:         0 / 11
1831.0,27083.0,Lyon,Minnesota,US,2020-12-01 05:26:18,44.41327865,-95.83806103,2230.0,11.0,0.0,2219.0,"Lyon, Minnesota, US",,,2020-11-30,8754.02371044987,0.4932735426008968,Lyon,25858.0,25474.0,November 2020,43.0,41.857142857142854,0.0,0.0,8.75402371044987,Between 5% and 10%,Armageddon?,0.16431319328390842,433.59863481228695,881.1659574468083,632.0,248.09609798225642,950.0,293.0,657.0,257.91002590876974,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    248.1<br>Trending:             Downward<br>Percent Infected:      8.75<br>New Cases / Total Cases: 43 / 2230<br>New Deaths/ Total Deaths:         0 / 11
1832.0,27083.0,Lyon,Minnesota,US,2020-12-02 05:27:41,44.41327865,-95.83806103,2246.0,11.0,0.0,2235.0,"Lyon, Minnesota, US",,,2020-12-01,8816.832849179556,0.4897595725734639,Lyon,25858.0,25474.0,December 2020,16.0,35.142857142857146,0.0,0.0,8.816832849179555,Between 5% and 10%,Armageddon?,0.1379557868527013,515.9853658536588,881.1659574468083,602.0,236.31938447044044,924.0,246.0,678.0,266.1537253670409,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    236.32<br>Trending:             Downward<br>Percent Infected:      8.82<br>New Cases / Total Cases: 16 / 2246<br>New Deaths/ Total Deaths:         0 / 11
1833.0,27083.0,Lyon,Minnesota,US,2020-12-03 05:28:22,44.41327865,-95.83806103,2287.0,12.0,0.0,2275.0,"Lyon, Minnesota, US",,,2020-12-02,8977.781267174374,0.524704853519895,Lyon,25858.0,25474.0,December 2020,41.0,38.285714285714285,1.0,0.14285714285714285,8.977781267174374,Between 5% and 10%,Armageddon?,0.15029329624603235,472.5574626865672,881.1659574468083,610.0,239.4598414069247,937.0,268.0,669.0,262.6207113134961,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    239.46<br>Trending:             Downward<br>Percent Infected:      8.98<br>New Cases / Total Cases: 41 / 2287<br>New Deaths/ Total Deaths:         1 / 12
1834.0,27083.0,Lyon,Minnesota,US,2020-12-04 05:27:27,44.41327865,-95.83806103,2328.0,12.0,0.0,2316.0,"Lyon, Minnesota, US",,,2020-12-03,9138.729685169192,0.5154639175257731,Lyon,25858.0,25474.0,December 2020,41.0,44.142857142857146,0.0,0.14285714285714285,9.138729685169192,Between 5% and 10%,Armageddon?,0.1732859273881493,408.92686084142383,881.1659574468083,626.0,245.74075527989322,927.0,309.0,618.0,242.60029834340898,Upward,County: Lyon<br>MN Dept of <br>Health Statistic:    245.74<br>Trending:             Upward<br>Percent Infected:      9.14<br>New Cases / Total Cases: 41 / 2328<br>New Deaths/ Total Deaths:         0 / 12
1835.0,27083.0,Lyon,Minnesota,US,2020-12-05 05:27:36,44.41327865,-95.83806103,2363.0,12.0,0.0,2351.0,"Lyon, Minnesota, US",,,2020-12-04,9276.124676140378,0.5078290308929327,Lyon,25858.0,25474.0,December 2020,35.0,42.285714285714285,0.0,0.14285714285714285,9.276124676140379,Between 5% and 10%,Armageddon?,0.1659955809284536,426.0587837837839,881.1659574468083,616.0,241.8151841092879,933.0,296.0,637.0,250.0588835675591,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    241.82<br>Trending:             Downward<br>Percent Infected:      9.28<br>New Cases / Total Cases: 35 / 2363<br>New Deaths/ Total Deaths:         0 / 12
1836.0,27083.0,Lyon,Minnesota,US,2020-12-06 05:26:18,44.41327865,-95.83806103,2398.0,14.0,0.0,2384.0,"Lyon, Minnesota, US",,,2020-12-05,9413.519667111565,0.5838198498748958,Lyon,25858.0,25474.0,December 2020,35.0,37.714285714285715,2.0,0.42857142857142855,9.413519667111565,Between 5% and 10%,Armageddon?,0.14805011271997234,476.77424242424195,881.1659574468083,615.0,241.42262699222738,895.0,264.0,631.0,247.7035408651959,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    241.42<br>Trending:             Downward<br>Percent Infected:      9.41<br>New Cases / Total Cases: 35 / 2398<br>New Deaths/ Total Deaths:         2 / 14
1837.0,27083.0,Lyon,Minnesota,US,2020-12-07 05:26:14,44.41327865,-95.83806103,2433.0,17.0,0.0,2416.0,"Lyon, Minnesota, US",,,2020-12-06,9550.914658082751,0.6987258528565556,Lyon,25858.0,25474.0,December 2020,35.0,35.142857142857146,3.0,0.8571428571428571,9.550914658082752,Between 5% and 10%,Armageddon?,0.13795578685270143,510.66422764227616,881.1659574468083,535.0,210.0180576273848,885.0,246.0,639.0,250.84399780168013,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    210.02<br>Trending:             Downward<br>Percent Infected:      9.55<br>New Cases / Total Cases: 35 / 2433<br>New Deaths/ Total Deaths:         3 / 17
1838.0,27083.0,Lyon,Minnesota,US,2020-12-08 05:27:42,44.41327865,-95.83806103,2459.0,17.0,0.0,2442.0,"Lyon, Minnesota, US",,,2020-12-07,9652.979508518487,0.6913379422529483,Lyon,25858.0,25474.0,December 2020,26.0,32.714285714285715,0.0,0.8571428571428571,9.65297950851849,Between 5% and 10%,Armageddon?,0.12842225686694572,547.7790393013095,881.1659574468083,522.0,204.91481510559785,861.0,229.0,632.0,248.09609798225642,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    204.91<br>Trending:             Downward<br>Percent Infected:      9.65<br>New Cases / Total Cases: 26 / 2459<br>New Deaths/ Total Deaths:         0 / 17
1839.0,27083.0,Lyon,Minnesota,US,2020-12-09 05:28:01,44.41327865,-95.83806103,2474.0,17.0,0.0,2457.0,"Lyon, Minnesota, US",,,2020-12-08,9711.863076077569,0.6871463217461601,Lyon,25858.0,25474.0,December 2020,15.0,32.57142857142857,0.0,0.8571428571428571,9.71186307607757,Between 5% and 10%,Armageddon?,0.12786146098543075,549.7210526315779,881.1659574468083,474.0,186.07207348669232,830.0,228.0,602.0,236.31938447044044,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    186.07<br>Trending:             Downward<br>Percent Infected:      9.71<br>New Cases / Total Cases: 15 / 2474<br>New Deaths/ Total Deaths:         0 / 17
1840.0,27083.0,Lyon,Minnesota,US,2020-12-10 05:26:19,44.41327865,-95.83806103,2489.0,18.0,0.0,2471.0,"Lyon, Minnesota, US",,,2020-12-09,9770.746643636649,0.7231820008035356,Lyon,25858.0,25474.0,December 2020,15.0,28.857142857142858,1.0,0.8571428571428571,9.770746643636649,Between 5% and 10%,Armageddon?,0.11328076806603933,619.9574257425743,881.1659574468083,470.0,184.50184501845018,812.0,202.0,610.0,239.4598414069247,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    184.5<br>Trending:             Downward<br>Percent Infected:      9.77<br>New Cases / Total Cases: 15 / 2489<br>New Deaths/ Total Deaths:         1 / 18
1841.0,27083.0,Lyon,Minnesota,US,2020-12-11 05:26:59,44.41327865,-95.83806103,2535.0,20.0,0.0,2515.0,"Lyon, Minnesota, US",,,2020-12-10,9951.322917484496,0.7889546351084813,Lyon,25858.0,25474.0,December 2020,46.0,29.571428571428573,2.0,1.1428571428571428,9.951322917484495,Between 5% and 10%,Armageddon?,0.11608474747361466,603.4270531400961,881.1659574468083,516.0,202.55947240323468,833.0,207.0,626.0,245.74075527989322,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    202.56<br>Trending:             Downward<br>Percent Infected:      9.95<br>New Cases / Total Cases: 46 / 2535<br>New Deaths/ Total Deaths:         2 / 20
1842.0,27083.0,Lyon,Minnesota,US,2020-12-12 05:26:19,44.41327865,-95.83806103,2568.0,20.0,0.0,2548.0,"Lyon, Minnesota, US",,,2020-12-11,10080.86676611447,0.778816199376947,Lyon,25858.0,25474.0,December 2020,33.0,29.285714285714285,0.0,1.1428571428571428,10.08086676611447,Between 10% and 15%,Armageddon?,0.11496315571058448,608.1873170731707,881.1659574468083,501.0,196.67111564732667,821.0,205.0,616.0,241.8151841092879,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    196.67<br>Trending:             Downward<br>Percent Infected:      10.08<br>New Cases / Total Cases: 33 / 2568<br>New Deaths/ Total Deaths:         0 / 20
1843.0,27083.0,Lyon,Minnesota,US,2020-12-13 05:27:20,44.41327865,-95.83806103,2572.0,21.0,0.0,2551.0,"Lyon, Minnesota, US",,,2020-12-12,10096.56905079689,0.8164852255054432,Lyon,25858.0,25474.0,December 2020,4.0,24.857142857142858,1.0,1.0,10.09656905079689,Between 10% and 15%,Armageddon?,0.09757848338361796,716.3816091954028,881.1659574468083,438.0,171.94001727251316,789.0,174.0,615.0,241.42262699222738,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    171.94<br>Trending:             Downward<br>Percent Infected:      10.1<br>New Cases / Total Cases: 4 / 2572<br>New Deaths/ Total Deaths:         1 / 21
1844.0,27083.0,Lyon,Minnesota,US,2020-12-14 05:26:27,44.41327865,-95.83806103,2609.0,23.0,0.0,2586.0,"Lyon, Minnesota, US",,,2020-12-13,10241.815184109288,0.8815638175546187,Lyon,25858.0,25474.0,December 2020,37.0,25.142857142857142,2.0,0.8571428571428571,10.241815184109289,Between 10% and 15%,Armageddon?,0.09870007514664815,706.769318181818,881.1659574468083,422.0,165.65910339954462,711.0,176.0,535.0,210.0180576273848,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    165.66<br>Trending:             Downward<br>Percent Infected:      10.24<br>New Cases / Total Cases: 37 / 2609<br>New Deaths/ Total Deaths:         2 / 23
1845.0,27083.0,Lyon,Minnesota,US,2020-12-15 05:26:38,44.41327865,-95.83806103,2612.0,23.0,0.0,2589.0,"Lyon, Minnesota, US",,,2020-12-14,10253.591897621103,0.8805513016845329,Lyon,25858.0,25474.0,December 2020,3.0,21.857142857142858,0.0,0.8571428571428571,10.253591897621105,Between 10% and 15%,Armageddon?,0.08580176987180213,812.8784313725483,881.1659574468083,382.0,149.95681871712335,675.0,153.0,522.0,204.91481510559785,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    149.96<br>Trending:             Downward<br>Percent Infected:      10.25<br>New Cases / Total Cases: 3 / 2612<br>New Deaths/ Total Deaths:         0 / 23
1846.0,27083.0,Lyon,Minnesota,US,2020-12-16 05:28:04,44.41327865,-95.83806103,2621.0,23.0,0.0,2598.0,"Lyon, Minnesota, US",,,2020-12-15,10288.922038156552,0.8775276611980161,Lyon,25858.0,25474.0,December 2020,9.0,21.0,0.0,0.8571428571428571,10.288922038156551,Between 10% and 15%,Armageddon?,0.08243699458271157,845.6285714285735,881.1659574468083,375.0,147.20891889769962,621.0,147.0,474.0,186.07207348669232,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    147.21<br>Trending:             Downward<br>Percent Infected:      10.29<br>New Cases / Total Cases: 9 / 2621<br>New Deaths/ Total Deaths:         0 / 23
1847.0,27083.0,Lyon,Minnesota,US,2020-12-17 05:28:12,44.41327865,-95.83806103,2630.0,24.0,0.0,2606.0,"Lyon, Minnesota, US",,,2020-12-16,10324.252178691999,0.9125475285171104,Lyon,25858.0,25474.0,December 2020,9.0,20.142857142857142,1.0,0.8571428571428571,10.324252178692,Between 10% and 15%,Armageddon?,0.07907221929362152,881.1659574468083,881.1659574468083,343.0,134.6470911517626,611.0,141.0,470.0,184.50184501845018,Downward,County: Lyon<br>MN Dept of <br>Health Statistic:    134.65<br>Trending:             Downward<br>Percent Infected:      10.32<br>New Cases / Total Cases: 9 / 2630<br>New Deaths/ Total Deaths:         1 / 24
1848.0,27087.0,Mahnomen,Minnesota,US,2020-11-04 05:25:09,47.32557075,-95.80921485,140.0,2.0,0.0,138.0,"Mahnomen, Minnesota, US",2533.019721367831,1.4285714285714286,2020-11-03,,,Mahnomen,5413.0,5527.0,November 2020,0.0,0.0,0.0,,2.5330197213678307,Less than 5%,Elem. & MS/HS in-person,0.0,1866.2000000000007,1866.2000000000007,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.53<br>New Cases / Total Cases: 0 / 140<br>New Deaths/ Total Deaths:         0 / 2
1849.0,27087.0,Mahnomen,Minnesota,US,2020-11-05 06:05:03,47.32557075,-95.80921485,142.0,2.0,0.0,140.0,"Mahnomen, Minnesota, US",2569.205717387371,1.4084507042253518,2020-11-04,,,Mahnomen,5413.0,5527.0,November 2020,2.0,0.0,0.0,,2.569205717387371,Less than 5%,Elem. & MS/HS in-person,0.0,1866.2000000000007,1866.2000000000007,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.57<br>New Cases / Total Cases: 2 / 142<br>New Deaths/ Total Deaths:         0 / 2
1850.0,27087.0,Mahnomen,Minnesota,US,2020-11-06 05:24:55,47.32557075,-95.80921485,146.0,2.0,0.0,144.0,"Mahnomen, Minnesota, US",2641.577709426452,1.3698630136986298,2020-11-05,,,Mahnomen,5413.0,5527.0,November 2020,4.0,0.0,0.0,,2.641577709426452,Less than 5%,Elem. & MS/HS in-person,0.0,1866.2000000000007,1866.2000000000007,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.64<br>New Cases / Total Cases: 4 / 146<br>New Deaths/ Total Deaths:         0 / 2
1851.0,27087.0,Mahnomen,Minnesota,US,2020-11-07 05:24:52,47.32557075,-95.80921485,149.0,3.0,0.0,146.0,"Mahnomen, Minnesota, US",2695.8567034557627,2.0134228187919465,2020-11-06,,,Mahnomen,5413.0,5527.0,November 2020,3.0,0.0,1.0,,2.6958567034557626,Less than 5%,Elem. & MS/HS in-person,0.0,1866.2000000000007,1866.2000000000007,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.7<br>New Cases / Total Cases: 3 / 149<br>New Deaths/ Total Deaths:         1 / 3
1852.0,27087.0,Mahnomen,Minnesota,US,2020-11-08 05:24:56,47.32557075,-95.80921485,150.0,3.0,0.0,147.0,"Mahnomen, Minnesota, US",2713.949701465533,2.0,2020-11-07,,,Mahnomen,5413.0,5527.0,November 2020,1.0,0.0,0.0,,2.7139497014655327,Less than 5%,Elem. & MS/HS in-person,0.0,1866.2000000000007,1866.2000000000007,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.71<br>New Cases / Total Cases: 1 / 150<br>New Deaths/ Total Deaths:         0 / 3
1853.0,27087.0,Mahnomen,Minnesota,US,2020-11-09 05:25:45,47.32557075,-95.80921485,155.0,3.0,0.0,152.0,"Mahnomen, Minnesota, US",2804.4146915143842,1.935483870967742,2020-11-08,,,Mahnomen,5413.0,5527.0,November 2020,5.0,0.0,0.0,,2.804414691514384,Less than 5%,Elem. & MS/HS in-person,0.0,1866.2000000000007,1866.2000000000007,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.8<br>New Cases / Total Cases: 5 / 155<br>New Deaths/ Total Deaths:         0 / 3
1854.0,27087.0,Mahnomen,Minnesota,US,2020-11-10 05:40:07,47.32557075,-95.80921485,156.0,3.0,0.0,153.0,"Mahnomen, Minnesota, US",,,2020-11-09,2822.507689524154,1.9230769230769231,Mahnomen,5413.0,5527.0,November 2020,1.0,2.2857142857142856,0.0,0.14285714285714285,2.822507689524154,Less than 5%,Elem. & MS/HS in-person,0.04135542402233191,1866.2000000000007,1866.2000000000007,0.0,0.0,0.0,16.0,-16.0,-28.94879681563235,Upward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.82<br>New Cases / Total Cases: 1 / 156<br>New Deaths/ Total Deaths:         0 / 3
1855.0,27087.0,Mahnomen,Minnesota,US,2020-11-11 05:25:30,47.32557075,-95.80921485,159.0,3.0,0.0,156.0,"Mahnomen, Minnesota, US",,,2020-11-10,2876.786683553465,1.8867924528301887,Mahnomen,5413.0,5527.0,November 2020,3.0,2.7142857142857144,0.0,0.14285714285714285,2.876786683553465,Less than 5%,Elem. & MS/HS in-person,0.04910956602651918,1570.4315789473678,1866.2000000000007,0.0,0.0,0.0,19.0,-19.0,-34.37669621856342,Upward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.88<br>New Cases / Total Cases: 3 / 159<br>New Deaths/ Total Deaths:         0 / 3
1856.0,27087.0,Mahnomen,Minnesota,US,2020-11-12 05:25:55,47.32557075,-95.80921485,161.0,3.0,0.0,158.0,"Mahnomen, Minnesota, US",,,2020-11-11,2912.972679573005,1.8633540372670807,Mahnomen,5413.0,5527.0,November 2020,2.0,2.7142857142857144,0.0,0.14285714285714285,2.9129726795730053,Less than 5%,Elem. & MS/HS in-person,0.04910956602651918,1569.6947368421047,1866.2000000000007,0.0,0.0,0.0,19.0,-19.0,-34.37669621856342,Upward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.91<br>New Cases / Total Cases: 2 / 161<br>New Deaths/ Total Deaths:         0 / 3
1857.0,27087.0,Mahnomen,Minnesota,US,2020-11-13 05:25:30,47.32557075,-95.80921485,167.0,3.0,0.0,164.0,"Mahnomen, Minnesota, US",,,2020-11-12,3021.5306676316272,1.7964071856287425,Mahnomen,5413.0,5527.0,November 2020,6.0,3.0,0.0,0.14285714285714285,3.0215306676316267,Less than 5%,Elem. & MS/HS in-person,0.054278994029310655,1418.2,1866.2000000000007,0.0,0.0,0.0,21.0,-21.0,-37.99529582051746,Upward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      3.02<br>New Cases / Total Cases: 6 / 167<br>New Deaths/ Total Deaths:         0 / 3
1858.0,27087.0,Mahnomen,Minnesota,US,2020-11-14 05:25:37,47.32557075,-95.80921485,168.0,3.0,0.0,165.0,"Mahnomen, Minnesota, US",,,2020-11-13,3039.623665641397,1.7857142857142858,Mahnomen,5413.0,5527.0,November 2020,1.0,2.7142857142857144,0.0,0.0,3.039623665641397,Less than 5%,Elem. & MS/HS in-person,0.04910956602651918,1567.1157894736837,1866.2000000000007,0.0,0.0,0.0,19.0,-19.0,-34.37669621856342,Upward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      3.04<br>New Cases / Total Cases: 1 / 168<br>New Deaths/ Total Deaths:         0 / 3
1859.0,27087.0,Mahnomen,Minnesota,US,2020-11-15 05:26:53,47.32557075,-95.80921485,179.0,3.0,0.0,176.0,"Mahnomen, Minnesota, US",,,2020-11-14,3238.646643748869,1.675977653631285,Mahnomen,5413.0,5527.0,November 2020,11.0,4.142857142857143,0.0,0.0,3.238646643748869,Less than 5%,Elem. & MS/HS in-person,0.07495670604047662,1024.0758620689655,1866.2000000000007,0.0,0.0,0.0,29.0,-29.0,-52.46969422833364,Upward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      3.24<br>New Cases / Total Cases: 11 / 179<br>New Deaths/ Total Deaths:         0 / 3
1860.0,27087.0,Mahnomen,Minnesota,US,2020-11-16 05:25:57,47.32557075,-95.80921485,182.0,3.0,0.0,179.0,"Mahnomen, Minnesota, US",,,2020-11-15,3292.92563777818,1.6483516483516485,Mahnomen,5413.0,5527.0,November 2020,3.0,3.857142857142857,0.0,0.0,3.29292563777818,Less than 5%,Elem. & MS/HS in-person,0.06978727803768514,1099.1555555555553,1866.2000000000007,0.0,0.0,0.0,27.0,-27.0,-48.85109462637959,Upward,County: Mahnomen<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      3.29<br>New Cases / Total Cases: 3 / 182<br>New Deaths/ Total Deaths:         0 / 3
